"","Observation Number","Cluster_Membership"
"8791",8791,6
"8792",8792,6
"8793",8793,6
"8794",8794,6
"8795",8795,6
"8796",8796,6
"8797",8797,6
"8798",8798,6
"8799",8799,6
"8800",8800,6
"8801",8801,6
"8802",8802,6
"8803",8803,6
"8804",8804,6
"8805",8805,6
"8806",8806,6
"8807",8807,6
"8808",8808,6
"8809",8809,6
"8810",8810,6
"8811",8811,6
"8812",8812,6
"8813",8813,6
"8814",8814,6
"8815",8815,6
"8816",8816,6
"8817",8817,6
"8818",8818,6
"8819",8819,6
"8820",8820,6
"8821",8821,7
"8822",8822,7
"8823",8823,7
"8824",8824,7
"8825",8825,7
"8826",8826,7
"8827",8827,7
"8828",8828,7
"8829",8829,7
"8830",8830,7
"8831",8831,7
"8832",8832,7
"8833",8833,7
"8834",8834,7
"8835",8835,7
"8836",8836,7
"8837",8837,9
"8838",8838,9
"8839",8839,9
"8840",8840,9
"8841",8841,9
"8842",8842,9
"8843",8843,9
"8844",8844,9
"8845",8845,9
"8846",8846,9
"8847",8847,9
"8848",8848,9
"8849",8849,9
"8850",8850,9
"8851",8851,9
"8852",8852,9
"8853",8853,5
"8854",8854,5
"8855",8855,5
"8856",8856,5
"8857",8857,5
"8858",8858,6
"8859",8859,5
"8860",8860,5
"8861",8861,5
"8862",8862,5
"8863",8863,5
"8864",8864,5
"8865",8865,5
"8866",8866,6
"8867",8867,5
"8868",8868,5
"8869",8869,5
"8870",8870,5
"8871",8871,5
"8872",8872,5
"8873",8873,5
"8874",8874,5
"8875",8875,5
"8876",8876,5
"8877",8877,5
"8878",8878,5
"8879",8879,5
"8880",8880,5
"8881",8881,5
"8882",8882,5
"8883",8883,5
"8884",8884,8
"8885",8885,8
"8886",8886,8
"8887",8887,8
"8888",8888,8
"8889",8889,8
"8890",8890,8
"8891",8891,8
"8892",8892,8
"8893",8893,8
"8894",8894,8
"8895",8895,8
"8896",8896,8
"8897",8897,8
"8898",8898,8
"8899",8899,8
"8900",8900,7
"8901",8901,7
"8902",8902,7
"8903",8903,7
"8904",8904,7
"8905",8905,7
"8906",8906,7
"8907",8907,7
"8908",8908,7
"8909",8909,7
"8910",8910,7
"8911",8911,7
"8912",8912,7
"8913",8913,7
"8914",8914,7
"8915",8915,7
"8916",8916,5
"8917",8917,5
"8918",8918,5
"8919",8919,5
"8920",8920,5
"8921",8921,5
"8922",8922,5
"8923",8923,5
"8924",8924,5
"8925",8925,5
"8926",8926,5
"8927",8927,5
"8928",8928,5
"8929",8929,5
"8930",8930,5
"8931",8931,5
"8932",8932,6
"8933",8933,6
"8934",8934,6
"8935",8935,6
"8936",8936,6
"8937",8937,6
"8938",8938,6
"8939",8939,6
"8940",8940,6
"8941",8941,6
"8942",8942,6
"8943",8943,6
"8944",8944,6
"8945",8945,6
"8946",8946,6
"8947",8947,6
"8948",8948,2
"8949",8949,2
"8950",8950,2
"8951",8951,2
"8952",8952,2
"8953",8953,2
"8954",8954,2
"8955",8955,2
"8956",8956,2
"8957",8957,2
"8958",8958,2
"8959",8959,2
"8960",8960,2
"8961",8961,2
"8962",8962,2
"8963",8963,2
"8964",8964,2
"8965",8965,2
"8966",8966,2
"8967",8967,2
"8968",8968,2
"8969",8969,2
"8970",8970,2
"8971",8971,2
"8972",8972,2
"8973",8973,2
"8974",8974,2
"8975",8975,2
"8976",8976,2
"8977",8977,2
"8978",8978,9
"8979",8979,9
"8980",8980,9
"8981",8981,9
"8982",8982,9
"8983",8983,9
"8984",8984,9
"8985",8985,9
"8986",8986,9
"8987",8987,9
"8988",8988,9
"8989",8989,9
"8990",8990,9
"8991",8991,9
"8992",8992,9
"8993",8993,9
"8994",8994,6
"8995",8995,6
"8996",8996,6
"8997",8997,6
"8998",8998,6
"8999",8999,6
"9000",9000,6
"9001",9001,6
"9002",9002,6
"9003",9003,6
"9004",9004,6
"9005",9005,6
"9006",9006,6
"9007",9007,6
"9008",9008,6
"9009",9009,5
"9010",9010,5
"9011",9011,5
"9012",9012,5
"9013",9013,1
"9014",9014,5
"9015",9015,5
"9016",9016,5
"9017",9017,5
"9018",9018,5
"9019",9019,5
"9020",9020,5
"9021",9021,5
"9022",9022,5
"9023",9023,5
"9024",9024,5
"9025",9025,8
"9026",9026,8
"9027",9027,8
"9028",9028,8
"9029",9029,8
"9030",9030,8
"9031",9031,8
"9032",9032,8
"9033",9033,8
"9034",9034,8
"9035",9035,8
"9036",9036,8
"9037",9037,8
"9038",9038,8
"9039",9039,8
"9040",9040,8
"9041",9041,9
"9042",9042,9
"9043",9043,9
"9044",9044,9
"9045",9045,9
"9046",9046,9
"9047",9047,9
"9048",9048,9
"9049",9049,9
"9050",9050,9
"9051",9051,9
"9052",9052,9
"9053",9053,9
"9054",9054,9
"9055",9055,9
"9056",9056,9
"9057",9057,7
"9058",9058,7
"9059",9059,7
"9060",9060,7
"9061",9061,7
"9062",9062,7
"9063",9063,7
"9064",9064,7
"9065",9065,7
"9066",9066,7
"9067",9067,7
"9068",9068,7
"9069",9069,7
"9070",9070,7
"9071",9071,7
"9072",9072,7
"9073",9073,6
"9074",9074,6
"9075",9075,6
"9076",9076,6
"9077",9077,6
"9078",9078,6
"9079",9079,6
"9080",9080,6
"9081",9081,6
"9082",9082,6
"9083",9083,6
"9084",9084,6
"9085",9085,6
"9086",9086,6
"9087",9087,6
"9088",9088,7
"9089",9089,7
"9090",9090,7
"9091",9091,7
"9092",9092,7
"9093",9093,7
"9094",9094,7
"9095",9095,7
"9096",9096,7
"9097",9097,7
"9098",9098,7
"9099",9099,7
"9100",9100,7
"9101",9101,7
"9102",9102,7
"9103",9103,7
"9104",9104,6
"9105",9105,6
"9106",9106,6
"9107",9107,6
"9108",9108,6
"9109",9109,6
"9110",9110,6
"9111",9111,6
"9112",9112,6
"9113",9113,6
"9114",9114,6
"9115",9115,6
"9116",9116,6
"9117",9117,6
"9118",9118,6
"9119",9119,7
"9120",9120,7
"9121",9121,7
"9122",9122,7
"9123",9123,7
"9124",9124,7
"9125",9125,7
"9126",9126,7
"9127",9127,7
"9128",9128,7
"9129",9129,7
"9130",9130,7
"9131",9131,7
"9132",9132,7
"9133",9133,7
"9134",9134,7
"9135",9135,8
"9136",9136,8
"9137",9137,8
"9138",9138,8
"9139",9139,6
"9140",9140,5
"9141",9141,8
"9142",9142,8
"9143",9143,8
"9144",9144,8
"9145",9145,8
"9146",9146,8
"9147",9147,8
"9148",9148,8
"9149",9149,8
"9150",9150,6
"9151",9151,5
"9152",9152,8
"9153",9153,8
"9154",9154,8
"9155",9155,8
"9156",9156,8
"9157",9157,6
"9158",9158,6
"9159",9159,6
"9160",9160,6
"9161",9161,6
"9162",9162,6
"9163",9163,6
"9164",9164,6
"9165",9165,6
"9166",9166,6
"9167",9167,6
"9168",9168,6
"9169",9169,6
"9170",9170,6
"9171",9171,6
"9172",9172,6
"9173",9173,7
"9174",9174,7
"9175",9175,7
"9176",9176,7
"9177",9177,7
"9178",9178,7
"9179",9179,7
"9180",9180,7
"9181",9181,7
"9182",9182,7
"9183",9183,7
"9184",9184,7
"9185",9185,7
"9186",9186,7
"9187",9187,7
"9188",9188,7
"9189",9189,5
"9190",9190,5
"9191",9191,5
"9192",9192,5
"9193",9193,5
"9194",9194,5
"9195",9195,5
"9196",9196,5
"9197",9197,5
"9198",9198,5
"9199",9199,5
"9200",9200,5
"9201",9201,5
"9202",9202,5
"9203",9203,5
"9204",9204,5
"9205",9205,5
"9206",9206,5
"9207",9207,5
"9208",9208,5
"9209",9209,5
"9210",9210,5
"9211",9211,5
"9212",9212,5
"9213",9213,5
"9214",9214,5
"9215",9215,5
"9216",9216,5
"9217",9217,5
"9218",9218,5
"9219",9219,5
"9220",9220,7
"9221",9221,6
"9222",9222,6
"9223",9223,7
"9224",9224,7
"9225",9225,4
"9226",9226,6
"9227",9227,6
"9228",9228,7
"9229",9229,6
"9230",9230,6
"9231",9231,7
"9232",9232,7
"9233",9233,4
"9234",9234,6
"9235",9235,6
"9236",9236,6
"9237",9237,6
"9238",9238,6
"9239",9239,6
"9240",9240,6
"9241",9241,6
"9242",9242,6
"9243",9243,6
"9244",9244,6
"9245",9245,6
"9246",9246,6
"9247",9247,6
"9248",9248,6
"9249",9249,6
"9250",9250,6
"9251",9251,6
"9252",9252,5
"9253",9253,5
"9254",9254,5
"9255",9255,5
"9256",9256,5
"9257",9257,5
"9258",9258,5
"9259",9259,5
"9260",9260,5
"9261",9261,5
"9262",9262,5
"9263",9263,5
"9264",9264,5
"9265",9265,5
"9266",9266,7
"9267",9267,7
"9268",9268,7
"9269",9269,7
"9270",9270,4
"9271",9271,7
"9272",9272,7
"9273",9273,7
"9274",9274,7
"9275",9275,7
"9276",9276,7
"9277",9277,7
"9278",9278,4
"9279",9279,7
"9280",9280,7
"9281",9281,7
"9282",9282,1
"9283",9283,1
"9284",9284,1
"9285",9285,1
"9286",9286,1
"9287",9287,1
"9288",9288,1
"9289",9289,1
"9290",9290,1
"9291",9291,1
"9292",9292,1
"9293",9293,1
"9294",9294,1
"9295",9295,1
"9296",9296,1
"9297",9297,1
"9298",9298,2
"9299",9299,2
"9300",9300,2
"9301",9301,2
"9302",9302,2
"9303",9303,2
"9304",9304,2
"9305",9305,2
"9306",9306,2
"9307",9307,2
"9308",9308,2
"9309",9309,2
"9310",9310,2
"9311",9311,2
"9312",9312,2
"9313",9313,2
"9314",9314,6
"9315",9315,6
"9316",9316,6
"9317",9317,6
"9318",9318,6
"9319",9319,6
"9320",9320,6
"9321",9321,6
"9322",9322,6
"9323",9323,6
"9324",9324,6
"9325",9325,6
"9326",9326,6
"9327",9327,6
"9328",9328,6
"9329",9329,6
"9330",9330,6
"9331",9331,6
"9332",9332,6
"9333",9333,6
"9334",9334,6
"9335",9335,6
"9336",9336,6
"9337",9337,6
"9338",9338,6
"9339",9339,6
"9340",9340,6
"9341",9341,6
"9342",9342,6
"9343",9343,6
"9344",9344,6
"9345",9345,6
"9346",9346,4
"9347",9347,4
"9348",9348,4
"9349",9349,4
"9350",9350,4
"9351",9351,4
"9352",9352,4
"9353",9353,7
"9354",9354,4
"9355",9355,4
"9356",9356,4
"9357",9357,4
"9358",9358,4
"9359",9359,4
"9360",9360,4
"9361",9361,5
"9362",9362,4
"9363",9363,4
"9364",9364,4
"9365",9365,4
"9366",9366,4
"9367",9367,4
"9368",9368,4
"9369",9369,4
"9370",9370,4
"9371",9371,4
"9372",9372,4
"9373",9373,4
"9374",9374,4
"9375",9375,4
"9376",9376,4
"9377",9377,4
"9378",9378,6
"9379",9379,6
"9380",9380,6
"9381",9381,6
"9382",9382,6
"9383",9383,6
"9384",9384,6
"9385",9385,6
"9386",9386,6
"9387",9387,6
"9388",9388,6
"9389",9389,6
"9390",9390,6
"9391",9391,6
"9392",9392,6
"9393",9393,6
"9394",9394,3
"9395",9395,3
"9396",9396,3
"9397",9397,3
"9398",9398,3
"9399",9399,3
"9400",9400,3
"9401",9401,3
"9402",9402,3
"9403",9403,3
"9404",9404,3
"9405",9405,3
"9406",9406,3
"9407",9407,3
"9408",9408,3
"9409",9409,3
"9410",9410,7
"9411",9411,7
"9412",9412,7
"9413",9413,7
"9414",9414,7
"9415",9415,7
"9416",9416,7
"9417",9417,7
"9418",9418,7
"9419",9419,7
"9420",9420,7
"9421",9421,7
"9422",9422,7
"9423",9423,7
"9424",9424,7
"9425",9425,7
"9426",9426,1
"9427",9427,1
"9428",9428,1
"9429",9429,1
"9430",9430,5
"9431",9431,1
"9432",9432,1
"9433",9433,1
"9434",9434,1
"9435",9435,1
"9436",9436,1
"9437",9437,1
"9438",9438,5
"9439",9439,1
"9440",9440,1
"9441",9441,1
"9442",9442,4
"9443",9443,4
"9444",9444,4
"9445",9445,4
"9446",9446,4
"9447",9447,4
"9448",9448,4
"9449",9449,4
"9450",9450,4
"9451",9451,4
"9452",9452,4
"9453",9453,4
"9454",9454,4
"9455",9455,4
"9456",9456,4
"9457",9457,4
"9458",9458,8
"9459",9459,8
"9460",9460,8
"9461",9461,8
"9462",9462,8
"9463",9463,8
"9464",9464,8
"9465",9465,8
"9466",9466,8
"9467",9467,8
"9468",9468,8
"9469",9469,8
"9470",9470,8
"9471",9471,8
"9472",9472,8
"9473",9473,8
"9474",9474,5
"9475",9475,5
"9476",9476,5
"9477",9477,5
"9478",9478,5
"9479",9479,5
"9480",9480,5
"9481",9481,5
"9482",9482,5
"9483",9483,5
"9484",9484,5
"9485",9485,5
"9486",9486,5
"9487",9487,5
"9488",9488,5
"9489",9489,5
"9490",9490,9
"9491",9491,9
"9492",9492,9
"9493",9493,9
"9494",9494,9
"9495",9495,9
"9496",9496,9
"9497",9497,9
"9498",9498,9
"9499",9499,9
"9500",9500,9
"9501",9501,9
"9502",9502,9
"9503",9503,9
"9504",9504,9
"9505",9505,9
"9506",9506,6
"9507",9507,6
"9508",9508,6
"9509",9509,6
"9510",9510,6
"9511",9511,6
"9512",9512,6
"9513",9513,6
"9514",9514,6
"9515",9515,6
"9516",9516,6
"9517",9517,6
"9518",9518,6
"9519",9519,6
"9520",9520,6
"9521",9521,6
"9522",9522,2
"9523",9523,2
"9524",9524,2
"9525",9525,2
"9526",9526,2
"9527",9527,2
"9528",9528,2
"9529",9529,2
"9530",9530,2
"9531",9531,2
"9532",9532,2
"9533",9533,2
"9534",9534,2
"9535",9535,2
"9536",9536,2
"9537",9537,2
"9538",9538,5
"9539",9539,5
"9540",9540,5
"9541",9541,5
"9542",9542,5
"9543",9543,5
"9544",9544,5
"9545",9545,5
"9546",9546,5
"9547",9547,5
"9548",9548,5
"9549",9549,5
"9550",9550,5
"9551",9551,5
"9552",9552,5
"9553",9553,5
"9554",9554,4
"9555",9555,4
"9556",9556,4
"9557",9557,4
"9558",9558,4
"9559",9559,4
"9560",9560,4
"9561",9561,4
"9562",9562,4
"9563",9563,4
"9564",9564,4
"9565",9565,4
"9566",9566,4
"9567",9567,4
"9568",9568,4
"9569",9569,4
"9570",9570,3
"9571",9571,3
"9572",9572,3
"9573",9573,3
"9574",9574,3
"9575",9575,3
"9576",9576,3
"9577",9577,3
"9578",9578,3
"9579",9579,3
"9580",9580,3
"9581",9581,3
"9582",9582,3
"9583",9583,3
"9584",9584,3
"9585",9585,3
"9586",9586,6
"9587",9587,6
"9588",9588,6
"9589",9589,6
"9590",9590,6
"9591",9591,6
"9592",9592,6
"9593",9593,6
"9594",9594,6
"9595",9595,6
"9596",9596,6
"9597",9597,6
"9598",9598,6
"9599",9599,6
"9600",9600,6
"9601",9601,6
"9602",9602,1
"9603",9603,1
"9604",9604,1
"9605",9605,1
"9606",9606,1
"9607",9607,1
"9608",9608,1
"9609",9609,1
"9610",9610,1
"9611",9611,1
"9612",9612,1
"9613",9613,1
"9614",9614,1
"9615",9615,1
"9616",9616,1
"9617",9617,1
"9618",9618,7
"9619",9619,6
"9620",9620,6
"9621",9621,4
"9622",9622,7
"9623",9623,6
"9624",9624,6
"9625",9625,6
"9626",9626,7
"9627",9627,6
"9628",9628,6
"9629",9629,6
"9630",9630,7
"9631",9631,6
"9632",9632,6
"9633",9633,6
"9634",9634,5
"9635",9635,5
"9636",9636,5
"9637",9637,5
"9638",9638,5
"9639",9639,5
"9640",9640,5
"9641",9641,5
"9642",9642,5
"9643",9643,5
"9644",9644,5
"9645",9645,5
"9646",9646,5
"9647",9647,5
"9648",9648,5
"9649",9649,5
"9650",9650,9
"9651",9651,9
"9652",9652,9
"9653",9653,9
"9654",9654,9
"9655",9655,9
"9656",9656,9
"9657",9657,9
"9658",9658,9
"9659",9659,9
"9660",9660,9
"9661",9661,9
"9662",9662,9
"9663",9663,9
"9664",9664,9
"9665",9665,9
"9666",9666,5
"9667",9667,5
"9668",9668,5
"9669",9669,5
"9670",9670,5
"9671",9671,5
"9672",9672,5
"9673",9673,5
"9674",9674,5
"9675",9675,5
"9676",9676,5
"9677",9677,5
"9678",9678,5
"9679",9679,5
"9680",9680,5
"9681",9681,5
"9682",9682,4
"9683",9683,4
"9684",9684,4
"9685",9685,4
"9686",9686,4
"9687",9687,4
"9688",9688,4
"9689",9689,4
"9690",9690,4
"9691",9691,4
"9692",9692,4
"9693",9693,4
"9694",9694,4
"9695",9695,4
"9696",9696,4
"9697",9697,4
"9698",9698,6
"9699",9699,6
"9700",9700,6
"9701",9701,6
"9702",9702,6
"9703",9703,6
"9704",9704,6
"9705",9705,6
"9706",9706,6
"9707",9707,6
"9708",9708,6
"9709",9709,6
"9710",9710,6
"9711",9711,6
"9712",9712,6
"9713",9713,6
"9714",9714,9
"9715",9715,9
"9716",9716,9
"9717",9717,9
"9718",9718,9
"9719",9719,9
"9720",9720,9
"9721",9721,9
"9722",9722,9
"9723",9723,9
"9724",9724,9
"9725",9725,9
"9726",9726,9
"9727",9727,9
"9728",9728,9
"9729",9729,9
"9730",9730,5
"9731",9731,5
"9732",9732,5
"9733",9733,5
"9734",9734,5
"9735",9735,5
"9736",9736,5
"9737",9737,5
"9738",9738,5
"9739",9739,5
"9740",9740,5
"9741",9741,5
"9742",9742,5
"9743",9743,5
"9744",9744,5
"9745",9745,5
"9746",9746,6
"9747",9747,6
"9748",9748,6
"9749",9749,6
"9750",9750,6
"9751",9751,6
"9752",9752,6
"9753",9753,6
"9754",9754,6
"9755",9755,6
"9756",9756,6
"9757",9757,6
"9758",9758,6
"9759",9759,6
"9760",9760,6
"9761",9761,6
"9762",9762,4
"9763",9763,4
"9764",9764,4
"9765",9765,4
"9766",9766,4
"9767",9767,4
"9768",9768,4
"9769",9769,4
"9770",9770,4
"9771",9771,4
"9772",9772,4
"9773",9773,4
"9774",9774,4
"9775",9775,4
"9776",9776,4
"9777",9777,4
"9778",9778,9
"9779",9779,9
"9780",9780,9
"9781",9781,9
"9782",9782,9
"9783",9783,9
"9784",9784,9
"9785",9785,9
"9786",9786,9
"9787",9787,9
"9788",9788,9
"9789",9789,9
"9790",9790,9
"9791",9791,9
"9792",9792,9
"9793",9793,9
"9794",9794,2
"9795",9795,2
"9796",9796,2
"9797",9797,2
"9798",9798,2
"9799",9799,2
"9800",9800,2
"9801",9801,2
"9802",9802,2
"9803",9803,2
"9804",9804,2
"9805",9805,2
"9806",9806,2
"9807",9807,2
"9808",9808,2
"9809",9809,2
"9810",9810,4
"9811",9811,5
"9812",9812,5
"9813",9813,5
"9814",9814,4
"9815",9815,5
"9816",9816,5
"9817",9817,5
"9818",9818,4
"9819",9819,5
"9820",9820,5
"9821",9821,5
"9822",9822,4
"9823",9823,5
"9824",9824,5
"9825",9825,5
"9826",9826,2
"9827",9827,2
"9828",9828,2
"9829",9829,2
"9830",9830,2
"9831",9831,2
"9832",9832,2
"9833",9833,2
"9834",9834,2
"9835",9835,2
"9836",9836,2
"9837",9837,2
"9838",9838,2
"9839",9839,2
"9840",9840,2
"9841",9841,2
"9842",9842,4
"9843",9843,4
"9844",9844,4
"9845",9845,4
"9846",9846,4
"9847",9847,4
"9848",9848,4
"9849",9849,4
"9850",9850,4
"9851",9851,4
"9852",9852,4
"9853",9853,4
"9854",9854,4
"9855",9855,4
"9856",9856,4
"9857",9857,7
"9858",9858,7
"9859",9859,7
"9860",9860,7
"9861",9861,7
"9862",9862,7
"9863",9863,7
"9864",9864,7
"9865",9865,7
"9866",9866,7
"9867",9867,7
"9868",9868,7
"9869",9869,7
"9870",9870,7
"9871",9871,7
"9872",9872,7
"9873",9873,6
"9874",9874,6
"9875",9875,6
"9876",9876,6
"9877",9877,6
"9878",9878,6
"9879",9879,6
"9880",9880,6
"9881",9881,6
"9882",9882,6
"9883",9883,6
"9884",9884,6
"9885",9885,6
"9886",9886,6
"9887",9887,6
"9888",9888,6
"9889",9889,6
"9890",9890,6
"9891",9891,6
"9892",9892,6
"9893",9893,6
"9894",9894,6
"9895",9895,6
"9896",9896,6
"9897",9897,6
"9898",9898,6
"9899",9899,6
"9900",9900,6
"9901",9901,6
"9902",9902,6
"9903",9903,6
"9904",9904,6
"9905",9905,8
"9906",9906,8
"9907",9907,8
"9908",9908,8
"9909",9909,8
"9910",9910,8
"9911",9911,8
"9912",9912,8
"9913",9913,8
"9914",9914,8
"9915",9915,8
"9916",9916,8
"9917",9917,8
"9918",9918,8
"9919",9919,8
"9920",9920,8
"9921",9921,5
"9922",9922,5
"9923",9923,5
"9924",9924,5
"9925",9925,5
"9926",9926,5
"9927",9927,5
"9928",9928,5
"9929",9929,5
"9930",9930,5
"9931",9931,5
"9932",9932,5
"9933",9933,5
"9934",9934,5
"9935",9935,5
"9936",9936,5
"9937",9937,6
"9938",9938,6
"9939",9939,6
"9940",9940,6
"9941",9941,6
"9942",9942,6
"9943",9943,6
"9944",9944,6
"9945",9945,6
"9946",9946,6
"9947",9947,6
"9948",9948,6
"9949",9949,6
"9950",9950,6
"9951",9951,6
"9952",9952,6
"9953",9953,4
"9954",9954,4
"9955",9955,4
"9956",9956,4
"9957",9957,4
"9958",9958,4
"9959",9959,4
"9960",9960,4
"9961",9961,4
"9962",9962,4
"9963",9963,4
"9964",9964,4
"9965",9965,4
"9966",9966,4
"9967",9967,4
"9968",9968,6
"9969",9969,6
"9970",9970,6
"9971",9971,6
"9972",9972,6
"9973",9973,6
"9974",9974,6
"9975",9975,6
"9976",9976,6
"9977",9977,6
"9978",9978,6
"9979",9979,6
"9980",9980,6
"9981",9981,6
"9982",9982,6
"9983",9983,6
"9984",9984,9
"9985",9985,9
"9986",9986,9
"9987",9987,9
"9988",9988,9
"9989",9989,9
"9990",9990,9
"9991",9991,4
"9992",9992,9
"9993",9993,9
"9994",9994,9
"9995",9995,9
"9996",9996,9
"9997",9997,9
"9998",9998,9
"9999",9999,4
"10000",10000,6
"10001",10001,6
"10002",10002,6
"10003",10003,6
"10004",10004,6
"10005",10005,6
"10006",10006,6
"10007",10007,6
"10008",10008,6
"10009",10009,6
"10010",10010,6
"10011",10011,6
"10012",10012,6
"10013",10013,6
"10014",10014,6
"10015",10015,6
"10016",10016,6
"10017",10017,6
"10018",10018,6
"10019",10019,6
"10020",10020,6
"10021",10021,6
"10022",10022,6
"10023",10023,6
"10024",10024,6
"10025",10025,6
"10026",10026,6
"10027",10027,6
"10028",10028,6
"10029",10029,6
"10030",10030,6
"10031",10031,8
"10032",10032,8
"10033",10033,8
"10034",10034,8
"10035",10035,8
"10036",10036,8
"10037",10037,8
"10038",10038,8
"10039",10039,8
"10040",10040,8
"10041",10041,8
"10042",10042,8
"10043",10043,8
"10044",10044,8
"10045",10045,8
"10046",10046,2
"10047",10047,2
"10048",10048,2
"10049",10049,2
"10050",10050,2
"10051",10051,2
"10052",10052,2
"10053",10053,2
"10054",10054,2
"10055",10055,2
"10056",10056,2
"10057",10057,2
"10058",10058,2
"10059",10059,2
"10060",10060,2
"10061",10061,2
"10062",10062,6
"10063",10063,6
"10064",10064,6
"10065",10065,6
"10066",10066,6
"10067",10067,6
"10068",10068,6
"10069",10069,6
"10070",10070,6
"10071",10071,6
"10072",10072,6
"10073",10073,6
"10074",10074,6
"10075",10075,9
"10076",10076,6
"10077",10077,6
"10078",10078,8
"10079",10079,8
"10080",10080,8
"10081",10081,8
"10082",10082,8
"10083",10083,8
"10084",10084,8
"10085",10085,8
"10086",10086,8
"10087",10087,8
"10088",10088,8
"10089",10089,8
"10090",10090,8
"10091",10091,8
"10092",10092,8
"10093",10093,8
"10094",10094,4
"10095",10095,4
"10096",10096,4
"10097",10097,4
"10098",10098,4
"10099",10099,4
"10100",10100,4
"10101",10101,4
"10102",10102,4
"10103",10103,4
"10104",10104,4
"10105",10105,4
"10106",10106,4
"10107",10107,1
"10108",10108,4
"10109",10109,4
"10110",10110,1
"10111",10111,1
"10112",10112,1
"10113",10113,1
"10114",10114,5
"10115",10115,5
"10116",10116,1
"10117",10117,1
"10118",10118,1
"10119",10119,1
"10120",10120,1
"10121",10121,1
"10122",10122,5
"10123",10123,5
"10124",10124,1
"10125",10125,1
"10126",10126,7
"10127",10127,7
"10128",10128,7
"10129",10129,7
"10130",10130,7
"10131",10131,7
"10132",10132,7
"10133",10133,7
"10134",10134,7
"10135",10135,7
"10136",10136,7
"10137",10137,7
"10138",10138,7
"10139",10139,7
"10140",10140,7
"10141",10141,7
"10142",10142,4
"10143",10143,4
"10144",10144,4
"10145",10145,4
"10146",10146,4
"10147",10147,4
"10148",10148,4
"10149",10149,4
"10150",10150,4
"10151",10151,4
"10152",10152,4
"10153",10153,4
"10154",10154,4
"10155",10155,4
"10156",10156,4
"10157",10157,1
"10158",10158,1
"10159",10159,1
"10160",10160,1
"10161",10161,6
"10162",10162,1
"10163",10163,1
"10164",10164,1
"10165",10165,1
"10166",10166,1
"10167",10167,1
"10168",10168,1
"10169",10169,6
"10170",10170,1
"10171",10171,1
"10172",10172,1
"10173",10173,7
"10174",10174,7
"10175",10175,7
"10176",10176,7
"10177",10177,7
"10178",10178,7
"10179",10179,7
"10180",10180,7
"10181",10181,7
"10182",10182,7
"10183",10183,7
"10184",10184,7
"10185",10185,7
"10186",10186,7
"10187",10187,7
"10188",10188,7
"10189",10189,4
"10190",10190,4
"10191",10191,4
"10192",10192,4
"10193",10193,4
"10194",10194,4
"10195",10195,4
"10196",10196,4
"10197",10197,4
"10198",10198,4
"10199",10199,4
"10200",10200,4
"10201",10201,4
"10202",10202,4
"10203",10203,4
"10204",10204,4
"10205",10205,3
"10206",10206,3
"10207",10207,3
"10208",10208,3
"10209",10209,3
"10210",10210,3
"10211",10211,3
"10212",10212,3
"10213",10213,3
"10214",10214,3
"10215",10215,3
"10216",10216,3
"10217",10217,3
"10218",10218,3
"10219",10219,3
"10220",10220,3
"10221",10221,4
"10222",10222,4
"10223",10223,4
"10224",10224,4
"10225",10225,4
"10226",10226,4
"10227",10227,4
"10228",10228,4
"10229",10229,4
"10230",10230,4
"10231",10231,4
"10232",10232,4
"10233",10233,4
"10234",10234,4
"10235",10235,4
"10236",10236,4
"10237",10237,1
"10238",10238,1
"10239",10239,1
"10240",10240,1
"10241",10241,1
"10242",10242,1
"10243",10243,1
"10244",10244,1
"10245",10245,1
"10246",10246,1
"10247",10247,1
"10248",10248,1
"10249",10249,1
"10250",10250,1
"10251",10251,1
"10252",10252,1
"10253",10253,1
"10254",10254,1
"10255",10255,1
"10256",10256,1
"10257",10257,1
"10258",10258,1
"10259",10259,1
"10260",10260,1
"10261",10261,1
"10262",10262,1
"10263",10263,1
"10264",10264,1
"10265",10265,1
"10266",10266,1
"10267",10267,1
"10268",10268,1
"10269",10269,4
"10270",10270,4
"10271",10271,4
"10272",10272,4
"10273",10273,4
"10274",10274,4
"10275",10275,4
"10276",10276,4
"10277",10277,4
"10278",10278,4
"10279",10279,4
"10280",10280,4
"10281",10281,4
"10282",10282,4
"10283",10283,4
"10284",10284,4
"10285",10285,4
"10286",10286,1
"10287",10287,4
"10288",10288,1
"10289",10289,5
"10290",10290,4
"10291",10291,1
"10292",10292,1
"10293",10293,4
"10294",10294,1
"10295",10295,4
"10296",10296,1
"10297",10297,5
"10298",10298,4
"10299",10299,1
"10300",10300,1
"10301",10301,6
"10302",10302,9
"10303",10303,6
"10304",10304,6
"10305",10305,6
"10306",10306,6
"10307",10307,6
"10308",10308,6
"10309",10309,6
"10310",10310,6
"10311",10311,6
"10312",10312,6
"10313",10313,6
"10314",10314,6
"10315",10315,6
"10316",10316,6
"10317",10317,7
"10318",10318,7
"10319",10319,7
"10320",10320,7
"10321",10321,7
"10322",10322,7
"10323",10323,7
"10324",10324,7
"10325",10325,7
"10326",10326,7
"10327",10327,7
"10328",10328,7
"10329",10329,7
"10330",10330,7
"10331",10331,7
"10332",10332,7
"10333",10333,2
"10334",10334,2
"10335",10335,2
"10336",10336,2
"10337",10337,2
"10338",10338,2
"10339",10339,2
"10340",10340,2
"10341",10341,2
"10342",10342,2
"10343",10343,2
