"","Observation Number","Cluster_Membership"
"5313",5313,5
"5314",5314,5
"5315",5315,5
"5316",5316,5
"5317",5317,5
"5318",5318,5
"5319",5319,5
"5320",5320,5
"5321",5321,5
"5322",5322,5
"5323",5323,1
"5324",5324,1
"5325",5325,1
"5326",5326,1
"5327",5327,1
"5328",5328,1
"5329",5329,1
"5330",5330,1
"5331",5331,1
"5332",5332,1
"5333",5333,1
"5334",5334,1
"5335",5335,1
"5336",5336,1
"5337",5337,1
"5338",5338,1
"5339",5339,1
"5340",5340,1
"5341",5341,1
"5342",5342,1
"5343",5343,1
"5344",5344,1
"5345",5345,1
"5346",5346,1
"5347",5347,1
"5348",5348,1
"5349",5349,1
"5350",5350,1
"5351",5351,1
"5352",5352,1
"5353",5353,1
"5354",5354,5
"5355",5355,5
"5356",5356,5
"5357",5357,5
"5358",5358,5
"5359",5359,5
"5360",5360,5
"5361",5361,5
"5362",5362,5
"5363",5363,5
"5364",5364,5
"5365",5365,5
"5366",5366,5
"5367",5367,5
"5368",5368,5
"5369",5369,5
"5370",5370,1
"5371",5371,1
"5372",5372,1
"5373",5373,1
"5374",5374,1
"5375",5375,1
"5376",5376,1
"5377",5377,1
"5378",5378,1
"5379",5379,1
"5380",5380,1
"5381",5381,1
"5382",5382,1
"5383",5383,1
"5384",5384,1
"5385",5385,1
"5386",5386,4
"5387",5387,4
"5388",5388,4
"5389",5389,4
"5390",5390,4
"5391",5391,4
"5392",5392,4
"5393",5393,4
"5394",5394,4
"5395",5395,4
"5396",5396,4
"5397",5397,4
"5398",5398,4
"5399",5399,4
"5400",5400,4
"5401",5401,4
"5402",5402,1
"5403",5403,1
"5404",5404,1
"5405",5405,1
"5406",5406,1
"5407",5407,1
"5408",5408,1
"5409",5409,1
"5410",5410,1
"5411",5411,1
"5412",5412,1
"5413",5413,1
"5414",5414,1
"5415",5415,1
"5416",5416,1
"5417",5417,2
"5418",5418,2
"5419",5419,2
"5420",5420,2
"5421",5421,2
"5422",5422,2
"5423",5423,2
"5424",5424,2
"5425",5425,2
"5426",5426,2
"5427",5427,2
"5428",5428,2
"5429",5429,2
"5430",5430,2
"5431",5431,2
"5432",5432,2
"5433",5433,1
"5434",5434,1
"5435",5435,1
"5436",5436,1
"5437",5437,1
"5438",5438,1
"5439",5439,1
"5440",5440,1
"5441",5441,1
"5442",5442,1
"5443",5443,1
"5444",5444,1
"5445",5445,1
"5446",5446,1
"5447",5447,1
"5448",5448,4
"5449",5449,4
"5450",5450,4
"5451",5451,4
"5452",5452,4
"5453",5453,4
"5454",5454,4
"5455",5455,4
"5456",5456,4
"5457",5457,4
"5458",5458,4
"5459",5459,4
"5460",5460,4
"5461",5461,4
"5462",5462,4
"5463",5463,4
"5464",5464,6
"5465",5465,6
"5466",5466,6
"5467",5467,6
"5468",5468,6
"5469",5469,6
"5470",5470,6
"5471",5471,6
"5472",5472,6
"5473",5473,6
"5474",5474,6
"5475",5475,6
"5476",5476,6
"5477",5477,6
"5478",5478,6
"5479",5479,6
"5480",5480,1
"5481",5481,1
"5482",5482,1
"5483",5483,1
"5484",5484,1
"5485",5485,1
"5486",5486,1
"5487",5487,1
"5488",5488,1
"5489",5489,1
"5490",5490,1
"5491",5491,1
"5492",5492,1
"5493",5493,1
"5494",5494,1
"5495",5495,1
"5496",5496,4
"5497",5497,4
"5498",5498,4
"5499",5499,4
"5500",5500,4
"5501",5501,4
"5502",5502,4
"5503",5503,4
"5504",5504,4
"5505",5505,4
"5506",5506,4
"5507",5507,4
"5508",5508,4
"5509",5509,4
"5510",5510,4
"5511",5511,4
"5512",5512,4
"5513",5513,4
"5514",5514,4
"5515",5515,4
"5516",5516,4
"5517",5517,4
"5518",5518,4
"5519",5519,4
"5520",5520,4
"5521",5521,4
"5522",5522,4
"5523",5523,4
"5524",5524,4
"5525",5525,4
"5526",5526,4
"5527",5527,4
"5528",5528,4
"5529",5529,4
"5530",5530,4
"5531",5531,4
"5532",5532,4
"5533",5533,4
"5534",5534,4
"5535",5535,4
"5536",5536,4
"5537",5537,4
"5538",5538,4
"5539",5539,4
"5540",5540,4
"5541",5541,4
"5542",5542,2
"5543",5543,2
"5544",5544,2
"5545",5545,2
"5546",5546,2
"5547",5547,2
"5548",5548,2
"5549",5549,2
"5550",5550,2
"5551",5551,2
"5552",5552,2
"5553",5553,2
"5554",5554,2
"5555",5555,2
"5556",5556,2
"5557",5557,2
"5558",5558,4
"5559",5559,4
"5560",5560,4
"5561",5561,4
"5562",5562,4
"5563",5563,4
"5564",5564,4
"5565",5565,4
"5566",5566,4
"5567",5567,4
"5568",5568,4
"5569",5569,4
"5570",5570,4
"5571",5571,4
"5572",5572,4
"5573",5573,4
"5574",5574,4
"5575",5575,4
"5576",5576,4
"5577",5577,4
"5578",5578,4
"5579",5579,4
"5580",5580,4
"5581",5581,4
"5582",5582,4
"5583",5583,4
"5584",5584,4
"5585",5585,4
"5586",5586,4
"5587",5587,4
"5588",5588,4
"5589",5589,4
"5590",5590,4
"5591",5591,4
"5592",5592,4
"5593",5593,4
"5594",5594,4
"5595",5595,4
"5596",5596,4
"5597",5597,4
"5598",5598,4
"5599",5599,4
"5600",5600,4
"5601",5601,4
"5602",5602,4
"5603",5603,4
"5604",5604,4
"5605",5605,4
"5606",5606,6
"5607",5607,6
"5608",5608,6
"5609",5609,6
"5610",5610,6
"5611",5611,6
"5612",5612,6
"5613",5613,6
"5614",5614,6
"5615",5615,6
"5616",5616,6
"5617",5617,6
"5618",5618,6
"5619",5619,6
"5620",5620,6
"5621",5621,6
"5622",5622,4
"5623",5623,4
"5624",5624,4
"5625",5625,4
"5626",5626,4
"5627",5627,4
"5628",5628,4
"5629",5629,4
"5630",5630,4
"5631",5631,4
"5632",5632,4
"5633",5633,4
"5634",5634,4
"5635",5635,4
"5636",5636,6
"5637",5637,6
"5638",5638,6
"5639",5639,6
"5640",5640,6
"5641",5641,6
"5642",5642,6
"5643",5643,6
"5644",5644,6
"5645",5645,6
"5646",5646,6
"5647",5647,6
"5648",5648,6
"5649",5649,6
"5650",5650,6
"5651",5651,6
"5652",5652,5
"5653",5653,5
"5654",5654,5
"5655",5655,5
"5656",5656,5
"5657",5657,5
"5658",5658,5
"5659",5659,5
"5660",5660,5
"5661",5661,5
"5662",5662,5
"5663",5663,5
"5664",5664,5
"5665",5665,5
"5666",5666,5
"5667",5667,5
"5668",5668,1
"5669",5669,1
"5670",5670,1
"5671",5671,1
"5672",5672,1
"5673",5673,1
"5674",5674,1
"5675",5675,1
"5676",5676,1
"5677",5677,1
"5678",5678,1
"5679",5679,1
"5680",5680,1
"5681",5681,1
"5682",5682,1
"5683",5683,1
"5684",5684,6
"5685",5685,6
"5686",5686,6
"5687",5687,6
"5688",5688,6
"5689",5689,6
"5690",5690,6
"5691",5691,6
"5692",5692,6
"5693",5693,6
"5694",5694,6
"5695",5695,6
"5696",5696,6
"5697",5697,6
"5698",5698,6
"5699",5699,6
"5700",5700,6
"5701",5701,6
"5702",5702,6
"5703",5703,6
"5704",5704,6
"5705",5705,6
"5706",5706,6
"5707",5707,6
"5708",5708,6
"5709",5709,6
"5710",5710,6
"5711",5711,6
"5712",5712,6
"5713",5713,6
"5714",5714,6
"5715",5715,6
"5716",5716,3
"5717",5717,3
"5718",5718,3
"5719",5719,3
"5720",5720,3
"5721",5721,3
"5722",5722,3
"5723",5723,3
"5724",5724,3
"5725",5725,3
"5726",5726,3
"5727",5727,3
"5728",5728,3
"5729",5729,3
"5730",5730,3
"5731",5731,3
"5732",5732,4
"5733",5733,4
"5734",5734,4
"5735",5735,4
"5736",5736,4
"5737",5737,4
"5738",5738,4
"5739",5739,4
"5740",5740,4
"5741",5741,4
"5742",5742,4
"5743",5743,4
"5744",5744,4
"5745",5745,4
"5746",5746,4
"5747",5747,1
"5748",5748,1
"5749",5749,1
"5750",5750,1
"5751",5751,1
"5752",5752,1
"5753",5753,1
"5754",5754,1
"5755",5755,1
"5756",5756,1
"5757",5757,1
"5758",5758,1
"5759",5759,1
"5760",5760,1
"5761",5761,1
"5762",5762,1
"5763",5763,1
"5764",5764,1
"5765",5765,1
"5766",5766,1
"5767",5767,1
"5768",5768,1
"5769",5769,1
"5770",5770,1
"5771",5771,1
"5772",5772,1
"5773",5773,1
"5774",5774,1
"5775",5775,1
"5776",5776,1
"5777",5777,1
"5778",5778,1
"5779",5779,4
"5780",5780,4
"5781",5781,4
"5782",5782,4
"5783",5783,4
"5784",5784,4
"5785",5785,4
"5786",5786,4
"5787",5787,4
"5788",5788,4
"5789",5789,4
"5790",5790,4
"5791",5791,4
"5792",5792,4
"5793",5793,4
"5794",5794,4
"5795",5795,6
"5796",5796,6
"5797",5797,6
"5798",5798,6
"5799",5799,6
"5800",5800,6
"5801",5801,6
"5802",5802,6
"5803",5803,6
"5804",5804,6
"5805",5805,6
"5806",5806,6
"5807",5807,6
"5808",5808,6
"5809",5809,6
"5810",5810,6
"5811",5811,4
"5812",5812,4
"5813",5813,4
"5814",5814,4
"5815",5815,4
"5816",5816,4
"5817",5817,4
"5818",5818,4
"5819",5819,4
"5820",5820,4
"5821",5821,4
"5822",5822,4
"5823",5823,4
"5824",5824,4
"5825",5825,4
"5826",5826,2
"5827",5827,2
"5828",5828,2
"5829",5829,2
"5830",5830,2
"5831",5831,2
"5832",5832,2
"5833",5833,2
"5834",5834,2
"5835",5835,2
"5836",5836,2
"5837",5837,2
"5838",5838,2
"5839",5839,2
"5840",5840,2
"5841",5841,2
"5842",5842,4
"5843",5843,4
"5844",5844,4
"5845",5845,4
"5846",5846,4
"5847",5847,4
"5848",5848,4
"5849",5849,4
"5850",5850,4
"5851",5851,4
"5852",5852,4
"5853",5853,4
"5854",5854,4
"5855",5855,4
"5856",5856,4
"5857",5857,4
"5858",5858,6
"5859",5859,6
"5860",5860,6
"5861",5861,6
"5862",5862,6
"5863",5863,6
"5864",5864,6
"5865",5865,6
"5866",5866,6
"5867",5867,6
"5868",5868,6
"5869",5869,6
"5870",5870,6
"5871",5871,6
"5872",5872,6
"5873",5873,6
"5874",5874,6
"5875",5875,6
"5876",5876,6
"5877",5877,6
"5878",5878,6
"5879",5879,6
"5880",5880,6
"5881",5881,6
"5882",5882,6
"5883",5883,6
"5884",5884,6
"5885",5885,6
"5886",5886,6
"5887",5887,6
"5888",5888,6
"5889",5889,6
"5890",5890,6
"5891",5891,6
"5892",5892,6
"5893",5893,6
"5894",5894,6
"5895",5895,6
"5896",5896,6
"5897",5897,6
"5898",5898,6
"5899",5899,6
"5900",5900,6
"5901",5901,6
"5902",5902,6
"5903",5903,6
"5904",5904,6
"5905",5905,6
"5906",5906,6
"5907",5907,6
"5908",5908,6
"5909",5909,6
"5910",5910,6
"5911",5911,6
"5912",5912,6
"5913",5913,6
"5914",5914,6
"5915",5915,6
"5916",5916,6
"5917",5917,6
"5918",5918,6
"5919",5919,6
"5920",5920,6
"5921",5921,6
"5922",5922,1
"5923",5923,1
"5924",5924,1
"5925",5925,1
"5926",5926,1
"5927",5927,1
"5928",5928,1
"5929",5929,1
"5930",5930,1
"5931",5931,1
"5932",5932,1
"5933",5933,1
"5934",5934,1
"5935",5935,1
"5936",5936,1
"5937",5937,2
"5938",5938,2
"5939",5939,2
"5940",5940,2
"5941",5941,2
"5942",5942,2
"5943",5943,2
"5944",5944,2
"5945",5945,2
"5946",5946,2
"5947",5947,2
"5948",5948,2
"5949",5949,2
"5950",5950,2
"5951",5951,2
"5952",5952,2
"5953",5953,2
"5954",5954,2
"5955",5955,2
"5956",5956,2
"5957",5957,2
"5958",5958,2
"5959",5959,2
"5960",5960,2
"5961",5961,2
"5962",5962,2
"5963",5963,2
"5964",5964,2
"5965",5965,2
"5966",5966,2
"5967",5967,2
"5968",5968,2
"5969",5969,4
"5970",5970,4
"5971",5971,4
"5972",5972,4
"5973",5973,4
"5974",5974,4
"5975",5975,4
"5976",5976,4
"5977",5977,4
"5978",5978,4
"5979",5979,4
"5980",5980,4
"5981",5981,4
"5982",5982,4
"5983",5983,4
"5984",5984,4
"5985",5985,6
"5986",5986,6
"5987",5987,6
"5988",5988,6
"5989",5989,6
"5990",5990,6
"5991",5991,6
"5992",5992,6
"5993",5993,6
"5994",5994,6
"5995",5995,6
"5996",5996,6
"5997",5997,6
"5998",5998,6
"5999",5999,6
"6000",6000,6
"6001",6001,6
"6002",6002,6
"6003",6003,6
"6004",6004,6
"6005",6005,6
"6006",6006,6
"6007",6007,6
"6008",6008,6
"6009",6009,6
"6010",6010,6
"6011",6011,6
"6012",6012,6
"6013",6013,6
"6014",6014,6
"6015",6015,6
"6016",6016,6
"6017",6017,6
"6018",6018,6
"6019",6019,6
"6020",6020,6
"6021",6021,6
"6022",6022,6
"6023",6023,6
"6024",6024,6
"6025",6025,6
"6026",6026,6
"6027",6027,6
"6028",6028,6
"6029",6029,6
"6030",6030,6
"6031",6031,6
"6032",6032,6
"6033",6033,4
"6034",6034,4
"6035",6035,4
"6036",6036,4
"6037",6037,4
"6038",6038,4
"6039",6039,4
"6040",6040,4
"6041",6041,4
"6042",6042,4
"6043",6043,4
"6044",6044,4
"6045",6045,4
"6046",6046,4
"6047",6047,4
"6048",6048,4
"6049",6049,1
"6050",6050,1
"6051",6051,1
"6052",6052,1
"6053",6053,1
"6054",6054,1
"6055",6055,1
"6056",6056,1
"6057",6057,1
"6058",6058,1
"6059",6059,1
"6060",6060,1
"6061",6061,1
"6062",6062,1
"6063",6063,1
"6064",6064,1
"6065",6065,1
"6066",6066,1
"6067",6067,1
"6068",6068,1
"6069",6069,1
"6070",6070,1
"6071",6071,1
"6072",6072,1
"6073",6073,1
"6074",6074,1
"6075",6075,1
"6076",6076,1
"6077",6077,1
"6078",6078,1
"6079",6079,1
"6080",6080,1
"6081",6081,2
"6082",6082,2
"6083",6083,2
"6084",6084,2
"6085",6085,2
"6086",6086,2
"6087",6087,2
"6088",6088,2
"6089",6089,2
"6090",6090,2
"6091",6091,2
"6092",6092,2
"6093",6093,2
"6094",6094,2
"6095",6095,2
"6096",6096,2
"6097",6097,1
"6098",6098,1
"6099",6099,1
"6100",6100,1
"6101",6101,1
"6102",6102,1
"6103",6103,1
"6104",6104,1
"6105",6105,1
"6106",6106,1
"6107",6107,1
"6108",6108,1
"6109",6109,1
"6110",6110,1
"6111",6111,1
"6112",6112,1
"6113",6113,6
"6114",6114,6
"6115",6115,6
"6116",6116,6
"6117",6117,6
"6118",6118,6
"6119",6119,6
"6120",6120,6
"6121",6121,6
"6122",6122,6
"6123",6123,6
"6124",6124,6
"6125",6125,6
"6126",6126,6
"6127",6127,6
"6128",6128,6
"6129",6129,1
"6130",6130,1
"6131",6131,1
"6132",6132,1
"6133",6133,1
"6134",6134,1
"6135",6135,1
"6136",6136,1
"6137",6137,1
"6138",6138,1
"6139",6139,1
"6140",6140,1
"6141",6141,1
"6142",6142,4
"6143",6143,1
"6144",6144,5
"6145",6145,5
"6146",6146,5
"6147",6147,5
"6148",6148,5
"6149",6149,5
"6150",6150,1
"6151",6151,4
"6152",6152,5
"6153",6153,6
"6154",6154,5
"6155",6155,5
"6156",6156,5
"6157",6157,5
"6158",6158,5
"6159",6159,5
"6160",6160,5
"6161",6161,1
"6162",6162,4
"6163",6163,5
"6164",6164,6
"6165",6165,5
"6166",6166,1
"6167",6167,1
"6168",6168,1
"6169",6169,1
"6170",6170,1
"6171",6171,1
"6172",6172,1
"6173",6173,1
"6174",6174,1
"6175",6175,1
"6176",6176,1
"6177",6177,1
"6178",6178,1
"6179",6179,1
"6180",6180,1
"6181",6181,6
"6182",6182,6
"6183",6183,6
"6184",6184,6
"6185",6185,6
"6186",6186,6
"6187",6187,6
"6188",6188,6
"6189",6189,6
"6190",6190,6
"6191",6191,6
"6192",6192,6
"6193",6193,6
"6194",6194,6
"6195",6195,6
"6196",6196,6
"6197",6197,6
"6198",6198,6
"6199",6199,6
"6200",6200,6
"6201",6201,6
"6202",6202,6
"6203",6203,6
"6204",6204,6
"6205",6205,6
"6206",6206,6
"6207",6207,6
"6208",6208,6
"6209",6209,6
"6210",6210,6
"6211",6211,6
"6212",6212,6
"6213",6213,6
"6214",6214,6
"6215",6215,6
"6216",6216,6
"6217",6217,6
"6218",6218,6
"6219",6219,6
"6220",6220,6
"6221",6221,6
"6222",6222,6
"6223",6223,6
"6224",6224,6
"6225",6225,6
"6226",6226,6
"6227",6227,6
"6228",6228,6
"6229",6229,4
"6230",6230,4
"6231",6231,4
"6232",6232,4
"6233",6233,4
"6234",6234,4
"6235",6235,4
"6236",6236,4
"6237",6237,4
"6238",6238,4
"6239",6239,4
"6240",6240,4
"6241",6241,4
"6242",6242,4
"6243",6243,4
"6244",6244,4
"6245",6245,6
"6246",6246,6
"6247",6247,6
"6248",6248,6
"6249",6249,6
"6250",6250,6
"6251",6251,6
"6252",6252,6
"6253",6253,6
"6254",6254,6
"6255",6255,6
"6256",6256,6
"6257",6257,6
"6258",6258,6
"6259",6259,6
"6260",6260,6
"6261",6261,6
"6262",6262,6
"6263",6263,6
"6264",6264,6
"6265",6265,6
"6266",6266,6
"6267",6267,6
"6268",6268,6
"6269",6269,6
"6270",6270,6
"6271",6271,6
"6272",6272,6
"6273",6273,6
"6274",6274,6
"6275",6275,6
"6276",6276,6
"6277",6277,4
"6278",6278,4
"6279",6279,4
"6280",6280,4
"6281",6281,4
"6282",6282,4
"6283",6283,4
"6284",6284,4
"6285",6285,4
"6286",6286,4
"6287",6287,4
"6288",6288,4
"6289",6289,4
"6290",6290,4
"6291",6291,4
"6292",6292,4
"6293",6293,6
"6294",6294,6
"6295",6295,6
"6296",6296,6
"6297",6297,6
"6298",6298,6
"6299",6299,6
"6300",6300,6
"6301",6301,6
"6302",6302,6
"6303",6303,6
"6304",6304,6
"6305",6305,6
"6306",6306,6
"6307",6307,6
"6308",6308,6
"6309",6309,1
"6310",6310,1
"6311",6311,1
"6312",6312,1
"6313",6313,1
"6314",6314,1
"6315",6315,1
"6316",6316,1
"6317",6317,1
"6318",6318,1
"6319",6319,1
"6320",6320,1
"6321",6321,1
"6322",6322,1
"6323",6323,1
"6324",6324,1
"6325",6325,3
"6326",6326,3
"6327",6327,3
"6328",6328,3
"6329",6329,3
"6330",6330,3
"6331",6331,3
"6332",6332,3
"6333",6333,3
"6334",6334,3
"6335",6335,3
"6336",6336,3
"6337",6337,3
"6338",6338,3
"6339",6339,6
"6340",6340,6
"6341",6341,6
"6342",6342,6
"6343",6343,6
"6344",6344,6
"6345",6345,6
"6346",6346,6
"6347",6347,6
"6348",6348,6
"6349",6349,6
"6350",6350,6
"6351",6351,6
"6352",6352,6
"6353",6353,6
"6354",6354,5
"6355",6355,5
"6356",6356,5
"6357",6357,5
"6358",6358,5
"6359",6359,5
"6360",6360,5
"6361",6361,5
"6362",6362,5
"6363",6363,5
"6364",6364,5
"6365",6365,5
"6366",6366,5
"6367",6367,5
"6368",6368,5
"6369",6369,5
"6370",6370,4
"6371",6371,4
"6372",6372,4
"6373",6373,4
"6374",6374,4
"6375",6375,4
"6376",6376,4
"6377",6377,4
"6378",6378,4
"6379",6379,4
"6380",6380,4
"6381",6381,2
"6382",6382,4
"6383",6383,4
"6384",6384,4
"6385",6385,1
"6386",6386,1
"6387",6387,1
"6388",6388,1
"6389",6389,1
"6390",6390,1
"6391",6391,1
"6392",6392,1
"6393",6393,1
"6394",6394,1
"6395",6395,1
"6396",6396,1
"6397",6397,1
"6398",6398,1
"6399",6399,1
"6400",6400,1
"6401",6401,6
"6402",6402,6
"6403",6403,6
"6404",6404,6
"6405",6405,6
"6406",6406,6
"6407",6407,6
"6408",6408,6
"6409",6409,6
"6410",6410,6
"6411",6411,6
"6412",6412,6
"6413",6413,6
"6414",6414,6
"6415",6415,6
"6416",6416,6
"6417",6417,1
"6418",6418,1
"6419",6419,1
"6420",6420,1
"6421",6421,1
"6422",6422,1
"6423",6423,1
"6424",6424,1
"6425",6425,1
"6426",6426,1
"6427",6427,1
"6428",6428,1
"6429",6429,1
"6430",6430,1
"6431",6431,1
"6432",6432,1
"6433",6433,1
"6434",6434,1
"6435",6435,1
"6436",6436,1
"6437",6437,1
"6438",6438,1
"6439",6439,1
"6440",6440,1
"6441",6441,1
"6442",6442,1
"6443",6443,1
"6444",6444,1
"6445",6445,1
"6446",6446,1
"6447",6447,1
"6448",6448,1
"6449",6449,1
"6450",6450,1
"6451",6451,1
"6452",6452,1
"6453",6453,1
"6454",6454,1
"6455",6455,1
"6456",6456,1
"6457",6457,1
"6458",6458,1
"6459",6459,1
"6460",6460,1
"6461",6461,1
"6462",6462,1
"6463",6463,1
"6464",6464,1
"6465",6465,6
"6466",6466,6
"6467",6467,6
"6468",6468,6
"6469",6469,6
"6470",6470,6
"6471",6471,6
"6472",6472,6
"6473",6473,6
"6474",6474,6
"6475",6475,6
"6476",6476,6
"6477",6477,6
"6478",6478,6
"6479",6479,6
"6480",6480,6
"6481",6481,5
"6482",6482,5
"6483",6483,5
"6484",6484,5
"6485",6485,5
"6486",6486,5
"6487",6487,5
"6488",6488,5
"6489",6489,5
"6490",6490,5
"6491",6491,5
"6492",6492,5
"6493",6493,5
"6494",6494,5
"6495",6495,5
"6496",6496,3
"6497",6497,3
"6498",6498,3
"6499",6499,3
"6500",6500,3
"6501",6501,3
"6502",6502,3
"6503",6503,6
"6504",6504,3
"6505",6505,3
"6506",6506,3
"6507",6507,3
"6508",6508,3
"6509",6509,3
"6510",6510,3
"6511",6511,6
"6512",6512,4
"6513",6513,4
"6514",6514,4
"6515",6515,4
"6516",6516,4
"6517",6517,4
"6518",6518,4
"6519",6519,4
"6520",6520,4
"6521",6521,4
"6522",6522,4
"6523",6523,4
"6524",6524,4
"6525",6525,4
"6526",6526,4
"6527",6527,4
"6528",6528,2
"6529",6529,2
"6530",6530,2
"6531",6531,2
"6532",6532,2
"6533",6533,2
"6534",6534,2
"6535",6535,2
"6536",6536,2
"6537",6537,2
"6538",6538,2
"6539",6539,2
"6540",6540,2
"6541",6541,2
"6542",6542,2
"6543",6543,2
"6544",6544,1
"6545",6545,1
"6546",6546,1
"6547",6547,1
"6548",6548,1
"6549",6549,1
"6550",6550,1
"6551",6551,1
"6552",6552,1
"6553",6553,1
"6554",6554,1
"6555",6555,1
"6556",6556,1
"6557",6557,1
"6558",6558,1
"6559",6559,1
"6560",6560,1
"6561",6561,1
"6562",6562,1
"6563",6563,1
"6564",6564,1
"6565",6565,1
"6566",6566,1
"6567",6567,1
"6568",6568,1
"6569",6569,1
"6570",6570,1
"6571",6571,1
"6572",6572,1
"6573",6573,1
"6574",6574,1
"6575",6575,1
"6576",6576,4
"6577",6577,4
"6578",6578,4
"6579",6579,4
"6580",6580,4
"6581",6581,4
"6582",6582,4
"6583",6583,4
"6584",6584,4
"6585",6585,4
"6586",6586,4
"6587",6587,4
"6588",6588,4
"6589",6589,4
"6590",6590,4
"6591",6591,4
"6592",6592,6
"6593",6593,6
"6594",6594,6
"6595",6595,6
"6596",6596,6
"6597",6597,6
"6598",6598,6
"6599",6599,6
"6600",6600,6
"6601",6601,6
"6602",6602,6
"6603",6603,6
"6604",6604,6
"6605",6605,6
"6606",6606,6
"6607",6607,5
"6608",6608,5
"6609",6609,5
"6610",6610,5
"6611",6611,5
"6612",6612,5
"6613",6613,5
"6614",6614,5
"6615",6615,5
"6616",6616,5
"6617",6617,5
"6618",6618,5
"6619",6619,5
"6620",6620,5
"6621",6621,5
"6622",6622,5
"6623",6623,1
"6624",6624,1
"6625",6625,1
"6626",6626,1
"6627",6627,1
"6628",6628,1
"6629",6629,1
"6630",6630,1
"6631",6631,1
"6632",6632,1
"6633",6633,1
"6634",6634,1
"6635",6635,1
"6636",6636,1
"6637",6637,1
"6638",6638,1
"6639",6639,4
"6640",6640,4
"6641",6641,4
"6642",6642,4
"6643",6643,4
"6644",6644,4
"6645",6645,4
"6646",6646,4
"6647",6647,4
"6648",6648,4
"6649",6649,4
"6650",6650,4
"6651",6651,4
"6652",6652,4
"6653",6653,4
"6654",6654,4
"6655",6655,5
"6656",6656,5
"6657",6657,5
"6658",6658,5
"6659",6659,5
"6660",6660,5
"6661",6661,5
"6662",6662,5
"6663",6663,5
"6664",6664,5
"6665",6665,5
"6666",6666,5
"6667",6667,5
"6668",6668,5
"6669",6669,5
"6670",6670,1
"6671",6671,1
"6672",6672,1
"6673",6673,1
"6674",6674,1
"6675",6675,1
"6676",6676,1
"6677",6677,1
"6678",6678,1
"6679",6679,1
"6680",6680,1
"6681",6681,1
"6682",6682,1
"6683",6683,1
"6684",6684,1
"6685",6685,1
"6686",6686,1
"6687",6687,1
"6688",6688,1
"6689",6689,1
"6690",6690,1
"6691",6691,1
"6692",6692,1
"6693",6693,1
"6694",6694,1
"6695",6695,1
"6696",6696,1
"6697",6697,1
"6698",6698,1
"6699",6699,1
"6700",6700,6
"6701",6701,6
"6702",6702,6
"6703",6703,6
"6704",6704,6
"6705",6705,6
"6706",6706,6
"6707",6707,6
"6708",6708,6
"6709",6709,6
"6710",6710,6
"6711",6711,6
"6712",6712,6
"6713",6713,6
"6714",6714,6
"6715",6715,6
"6716",6716,6
"6717",6717,6
"6718",6718,6
"6719",6719,6
"6720",6720,6
"6721",6721,6
"6722",6722,6
"6723",6723,6
"6724",6724,6
"6725",6725,6
"6726",6726,4
"6727",6727,6
"6728",6728,6
"6729",6729,6
"6730",6730,6
"6731",6731,6
"6732",6732,6
"6733",6733,6
"6734",6734,6
"6735",6735,6
"6736",6736,6
"6737",6737,6
"6738",6738,6
"6739",6739,6
"6740",6740,6
"6741",6741,6
"6742",6742,6
"6743",6743,6
"6744",6744,6
"6745",6745,5
"6746",6746,5
"6747",6747,5
"6748",6748,5
"6749",6749,5
"6750",6750,5
"6751",6751,5
"6752",6752,5
"6753",6753,5
"6754",6754,5
"6755",6755,5
"6756",6756,5
"6757",6757,5
"6758",6758,5
"6759",6759,5
"6760",6760,6
"6761",6761,6
"6762",6762,6
"6763",6763,6
"6764",6764,6
"6765",6765,6
"6766",6766,6
"6767",6767,6
"6768",6768,6
"6769",6769,6
"6770",6770,6
"6771",6771,6
"6772",6772,6
"6773",6773,6
"6774",6774,6
"6775",6775,6
"6776",6776,6
"6777",6777,6
"6778",6778,6
"6779",6779,6
"6780",6780,6
"6781",6781,6
"6782",6782,6
"6783",6783,6
"6784",6784,6
"6785",6785,6
"6786",6786,6
"6787",6787,6
"6788",6788,6
"6789",6789,6
"6790",6790,3
"6791",6791,3
"6792",6792,3
"6793",6793,3
"6794",6794,3
"6795",6795,3
"6796",6796,3
"6797",6797,3
"6798",6798,3
"6799",6799,3
"6800",6800,3
"6801",6801,3
"6802",6802,3
"6803",6803,3
"6804",6804,3
"6805",6805,6
"6806",6806,6
"6807",6807,6
"6808",6808,6
"6809",6809,6
"6810",6810,6
"6811",6811,6
"6812",6812,6
"6813",6813,6
"6814",6814,6
"6815",6815,6
"6816",6816,6
"6817",6817,6
"6818",6818,6
"6819",6819,6
"6820",6820,6
"6821",6821,6
"6822",6822,6
"6823",6823,6
"6824",6824,6
"6825",6825,6
"6826",6826,6
"6827",6827,6
"6828",6828,6
"6829",6829,6
"6830",6830,6
"6831",6831,6
"6832",6832,6
"6833",6833,6
"6834",6834,6
"6835",6835,2
"6836",6836,2
"6837",6837,2
"6838",6838,2
"6839",6839,2
"6840",6840,2
"6841",6841,2
"6842",6842,2
"6843",6843,2
"6844",6844,2
"6845",6845,2
"6846",6846,2
"6847",6847,2
"6848",6848,2
"6849",6849,2
"6850",6850,3
"6851",6851,3
"6852",6852,3
"6853",6853,3
"6854",6854,3
"6855",6855,3
"6856",6856,3
"6857",6857,3
"6858",6858,3
"6859",6859,3
"6860",6860,3
"6861",6861,3
"6862",6862,3
"6863",6863,3
"6864",6864,3
"6865",6865,5
